id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
67,Lechuga y ensalada preparada,Ensalada de pasta,Bol 250 g,"2,49 €",,https://prod-mercadona.imgix.net/images/0bae4ae9dd312df3031ab2a6d0cb247f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/13d44ca19837322bba4220ea1626f872.jpg?fit=crop&h=600&w=600,"Ensalada de pasta, Bol, 250 Gramos, 2,49€ por Unidad"
68,Lechuga y ensalada preparada,Ensalada queso de cabra,Bol 135 g,"2,79 €",,https://prod-mercadona.imgix.net/images/ba4ed40c4ad629b070b2c21726a23fed.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/36a6e764d40884c94261d0bff49ae446.jpg?fit=crop&h=600&w=600,"Ensalada queso de cabra, Bol, 135 Gramos, 2,79€ por Unidad"
69,Lechuga y ensalada preparada,Ensalada de pasta Listo para Comer,Bol 366 g,"4,00 €",,https://prod-mercadona.imgix.net/images/6604913c5a5d31159a6c090c3e84f38d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/36595e55b8e30bb31d9439589085c867.jpg?fit=crop&h=600&w=600,"Ensalada de pasta Listo para Comer, Bol, 366 Gramos, 4,00€ por Unidad"
70,Lechuga y ensalada preparada,"Ensalada de pollo, queso y frutos secos Listo para Comer",Bol 250 g,"4,00 €",,https://prod-mercadona.imgix.net/images/8e19b97cf10d815ec7c3a284dff1ccf2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/29858eb44fa34d79d67e871656ae6b9e.jpg?fit=crop&h=600&w=600,"Ensalada de pollo, queso y frutos secos Listo para Comer, Bol, 250 Gramos, 4,00€ por Unidad"
71,Embutido,Longaniza magro fresca,Bandeja 535 g aprox.,"3,37 €",,https://prod-mercadona.imgix.net/images/70ceb64625d07518a3de661bd97c19f4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a1041373c64e4399c3ef5a3f3aa55517.jpg?fit=crop&h=600&w=600,"Longaniza magro fresca, Bandeja, 535 Gramos aprox., 3,37€ por Unidad"
72,Embutido,Longaniza fresca sin tripa,Bandeja 560 g,"3,30 €",,https://prod-mercadona.imgix.net/images/2064f086d250575d8e4f67304edf6707.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/55a406a8f059398d8f64e950406faafb.jpg?fit=crop&h=600&w=600,"Longaniza fresca sin tripa, Bandeja, 560 Gramos, 3,30€ por Unidad"
73,Embutido,Longaniza fresca de pollo,Bandeja 550 g aprox.,"4,13 €",,https://prod-mercadona.imgix.net/images/922a33d3208fbf93c61fd60350f96822.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fa54946291deaa4afbe479ab9bb9e348.jpg?fit=crop&h=600&w=600,"Longaniza fresca de pollo, Bandeja, 550 Gramos aprox., 4,13€ por Unidad"
74,Embutido,Morcilla de cebolla oreada,Bandeja 280 g aprox.,"1,90 €",,https://prod-mercadona.imgix.net/images/564a5fd0b61d5195b0c2abd81c69e6e0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/47dfed9e7df2a6954badc79a48f02a37.jpg?fit=crop&h=600&w=600,"Morcilla de cebolla oreada, Bandeja, 280 Gramos aprox., 1,90€ por Unidad"
75,Embutido,Botifarrón de carne,Bandeja 350 g aprox.,"2,62 €",,https://prod-mercadona.imgix.net/images/6a1c6347f95614106a4f88f1e1ebaa45.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1bb68e18859016987f3afd0cc29c545f.jpg?fit=crop&h=600&w=600,"Botifarrón de carne, Bandeja, 350 Gramos aprox., 2,62€ por Unidad"
76,Embutido,Chorizo oreado,Bandeja 360 g aprox.,"2,57 €",,https://prod-mercadona.imgix.net/images/439b5db01c682f35d6653e452b7cee7c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/69aa97b4b3e94d9cdf845638ed33e003.jpg?fit=crop&h=600&w=600,"Chorizo oreado, Bandeja, 360 Gramos aprox., 2,57€ por Unidad"
77,Embutido,Chistorra,Paquete 220 g,"1,45 €",,https://prod-mercadona.imgix.net/images/fede1b6da4126e30fb66b0fe72326b04.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f3acc9a006644a5357246a9801e8bff1.jpg?fit=crop&h=600&w=600,"Chistorra, Paquete, 220 Gramos, 1,45€ por Unidad"
78,Embutido,Longaniza roja fresca,Bandeja 270 g aprox.,"2,03 €",,https://prod-mercadona.imgix.net/images/01fb50b374e6e8334d56154d85f784b2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6d6ef5938c56de64f837ebf18da1616e.jpg?fit=crop&h=600&w=600,"Longaniza roja fresca, Bandeja, 270 Gramos aprox., 2,03€ por Unidad"
79,Embutido,Longaniza fresca estilo criollo,Bandeja 380 g aprox.,"3,34 €",,https://prod-mercadona.imgix.net/images/626a37704f18b9a0bce5aafc4d30a8eb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/da19759ea79e9aeb2142d92106ae7a49.jpg?fit=crop&h=600&w=600,"Longaniza fresca estilo criollo, Bandeja, 380 Gramos aprox., 3,34€ por Unidad"
80,Embutido,Butifarra fresca,Bandeja 640 g aprox.,"3,78 €",,https://prod-mercadona.imgix.net/images/2f2f8c0646a430d3102b7603b9812b1a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4fe4442c49ccde3f44c4af10f9d1fb2b.jpg?fit=crop&h=600&w=600,"Butifarra fresca, Bandeja, 640 Gramos aprox., 3,78€ por Unidad"
81,Embutido,Embutido surtido oreado,Bandeja 500 g aprox.,"3,88 €",,https://prod-mercadona.imgix.net/images/619b72f0a42217e39400caac2c426d02.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/78faaf4ad3c6197e77fd42ce5adca3f6.jpg?fit=crop&h=600&w=600,"Embutido surtido oreado, Bandeja, 500 Gramos aprox., 3,88€ por Unidad"
82,Embutido,Morcilla de arroz y cebolla,Paquete 300 g aprox.,"1,63 €",,https://prod-mercadona.imgix.net/images/eb5c655c7f26cae44bb401b244f05206.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c49106da9af8cfff4ba8ab56e8b256df.jpg?fit=crop&h=600&w=600,"Morcilla de arroz y cebolla, Paquete, 300 Gramos aprox., 1,63€ por Unidad"
83,Embutido,Embutido blanco,Bandeja 350 g aprox.,"2,55 €",,https://prod-mercadona.imgix.net/images/48815d01494ebc16656457129add8b43.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8d908c7c7a1a1af51db55f4639f946bb.jpg?fit=crop&h=600&w=600,"Embutido blanco, Bandeja, 350 Gramos aprox., 2,55€ por Unidad"
84,Embutido,Chorizo aperitivo,Bandeja 300 g aprox.,"2,59 €",,https://prod-mercadona.imgix.net/images/0a3bfe45ebeb363816e0e669d62ec249.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/61605e01895cfbff49624a4c547a35aa.jpg?fit=crop&h=600&w=600,"Chorizo aperitivo, Bandeja, 300 Gramos aprox., 2,59€ por Unidad"
85,Embutido,Chorizo picante aperitivo,Bandeja 300 g aprox.,"2,60 €",,https://prod-mercadona.imgix.net/images/e48b3a83db7889d7cb4180188f10766b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7e83a6db71fa7cc3ab0821d070804f67.jpg?fit=crop&h=600&w=600,"Chorizo picante aperitivo, Bandeja, 300 Gramos aprox., 2,60€ por Unidad"
86,Cerdo,Costillas de cerdo carnosas a tacos,Bandeja 620 g aprox.,"4,96 €",,https://prod-mercadona.imgix.net/images/71455e1b7c989ed7fc5425cfc0edec16.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/149778e863b49559fd5c131a41fbf718.jpg?fit=crop&h=600&w=600,"Costillas de cerdo carnosas a tacos, Bandeja, 620 Gramos aprox., 4,96€ por Unidad"
87,Cerdo,Filetes lomo de cerdo,Bandeja 510 g aprox.,"3,52 €",,https://prod-mercadona.imgix.net/images/03ba2d85b121c03ced8059a53755396f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e311a25705d981f684e192ee27538e35.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo, Bandeja, 510 Gramos aprox., 3,52€ por Unidad"
88,Cerdo,Filetes lomo de cerdo familiar,Bandeja 900 g aprox.,"6,12 €",,https://prod-mercadona.imgix.net/images/d3632c2ae0fac2ae2d6882017de3b1d1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/794440ceb373e0c49dd57c37a4fbc1bd.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo familiar, Bandeja, 900 Gramos aprox., 6,12€ por Unidad"
89,Cerdo,Carrillada de cerdo,Bandeja 500 g aprox.,"6,55 €",,https://prod-mercadona.imgix.net/images/4909cfc2244d3a9bfadf48ebc448d498.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/97951e2da2c9471d14b6d5f13f8aa482.jpg?fit=crop&h=600&w=600,"Carrillada de cerdo, Bandeja, 500 Gramos aprox., 6,55€ por Unidad"
90,Cerdo,Costilla de cerdo ibérico adobada,Bandeja 500 g aprox.,"3,78 €",,https://prod-mercadona.imgix.net/images/af452ee749d0981858f5bfd393dccf15.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c2ad0410c0bbfd35f91e91fe25179a08.jpg?fit=crop&h=600&w=600,"Costilla de cerdo ibérico adobada, Bandeja, 500 Gramos aprox., 3,78€ por Unidad"
91,Cerdo,Chuletas de cerdo sajonia,Bandeja 390 g aprox.,"3,67 €",,https://prod-mercadona.imgix.net/images/8828913f781a3bd73ab785a4a572743c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4cb68cd4abdf66079e31eb0e113c6022.jpg?fit=crop&h=600&w=600,"Chuletas de cerdo sajonia, Bandeja, 390 Gramos aprox., 3,67€ por Unidad"
92,Cerdo,Costilla de cerdo churrasco,Pieza 820 g aprox.,"4,92 €",,https://prod-mercadona.imgix.net/images/381b5c4827de021999445f0094d97092.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fc7acb6d8d81a6734ba1dc1b14b5204b.jpg?fit=crop&h=600&w=600,"Costilla de cerdo churrasco, Pieza, 820 Gramos aprox., 4,92€ por Unidad"
93,Cerdo,Panceta de cerdo,Bandeja 590 g aprox.,"3,95 €",,https://prod-mercadona.imgix.net/images/fb95cfe4590961e61d7a7fcf682cc64c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e83bd50c43113a817fd6ce22f5acb188.jpg?fit=crop&h=600&w=600,"Panceta de cerdo, Bandeja, 590 Gramos aprox., 3,95€ por Unidad"
94,Cerdo,Manos de cerdo,Bandeja 500 g aprox.,"3,55 €",,https://prod-mercadona.imgix.net/images/af395d8688be6a8fc656f63414651457.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/754a419ef60059bde9ed662a0d666f87.jpg?fit=crop&h=600&w=600,"Manos de cerdo, Bandeja, 500 Gramos aprox., 3,55€ por Unidad"
95,Cerdo,Cerdo a tacos,Bandeja 560 g aprox.,"3,22 €",,https://prod-mercadona.imgix.net/images/6fceb4fc8509b4338b403cb8de993bed.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2ee5b854c4cde8402056dd2fb30c2e41.jpg?fit=crop&h=600&w=600,"Cerdo a tacos, Bandeja, 560 Gramos aprox., 3,22€ por Unidad"
96,Cerdo,Filetes lomo de cerdo adobado,Bandeja 470 g aprox.,"3,38 €",,https://prod-mercadona.imgix.net/images/ea50f7da52090f60c39a191a2cbab19f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/75ef829c3392e6134e4e426e0ad68730.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo adobado, Bandeja, 470 Gramos aprox., 3,38€ por Unidad"
97,Cerdo,Filetes lomo de cerdo adobado familiar,Bandeja 970 g aprox.,"6,74 €",,https://prod-mercadona.imgix.net/images/d274486a0c5de244af92e7ae4d6fccf2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8be2d30cbb0188492ace884c4166b666.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo adobado familiar, Bandeja, 970 Gramos aprox., 6,74€ por Unidad"
98,Cerdo,San Jacobos de cerdo sin gluten,Bandeja 400 g aprox.,"2,76 €",,https://prod-mercadona.imgix.net/images/eb6d90d07bffffdcd3a7eb987397577d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/419799cc0ff64703ddc9ec9f23431a15.jpg?fit=crop&h=600&w=600,"San Jacobos de cerdo sin gluten, Bandeja, 400 Gramos aprox., 2,76€ por Unidad"
99,Cerdo,Filetes lomo de cerdo cabeza,Bandeja 670 g aprox.,"4,49 €",,https://prod-mercadona.imgix.net/images/b99df31de67900eb4d6769b86a931289.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b215292c99e655738f6cbb22544c7ff4.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo cabeza, Bandeja, 670 Gramos aprox., 4,49€ por Unidad"
100,Cerdo,Flautas de bacón y queso,Bandeja 280 g,"2,20 €",,https://prod-mercadona.imgix.net/images/36a71af2529a876185b3b8661cdfc20b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/89f27f1d2f65c89a3a19b56c94181dc3.jpg?fit=crop&h=600&w=600,"Flautas de bacón y queso, Bandeja, 280 Gramos, 2,20€ por Unidad"
101,Cerdo,Secreto de cerdo,Bandeja 490 g aprox.,"3,18 €",,https://prod-mercadona.imgix.net/images/814f8d53c76ff220b899d536a3bf9331.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c47139112264396d7ce8e9171ab7ab23.jpg?fit=crop&h=600&w=600,"Secreto de cerdo, Bandeja, 490 Gramos aprox., 3,18€ por Unidad"
102,Cerdo,Media careta de cerdo sin oreja,Bandeja 510 g aprox.,"3,37 €",,https://prod-mercadona.imgix.net/images/922ee72fefead01bfe2ce31903335453.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/102ceb6f306c1dc5187d9529b5240340.jpg?fit=crop&h=600&w=600,"Media careta de cerdo sin oreja, Bandeja, 510 Gramos aprox., 3,37€ por Unidad"
103,Cerdo,Manteca de cerdo Mont-Palau para cocinar,Tarrina 400 g,"2,95 €",,https://prod-mercadona.imgix.net/images/42b8c8da45aef2e14be3983bab9500ea.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/35b28c4231dad3080c7e575be3946281.jpg?fit=crop&h=600&w=600,"Manteca de cerdo Mont-Palau para cocinar, Tarrina, 400 Gramos, 2,95€ por Unidad"
104,Cerdo,Fiambre de magro de cerdo adobado,Paquete 370 g,"2,80 €",,https://prod-mercadona.imgix.net/images/fb02dd4b3378738c3b448bc26ff84701.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c99d2196e55bff09c0a33adf2a17a4f4.jpg?fit=crop&h=600&w=600,"Fiambre de magro de cerdo adobado, Paquete, 370 Gramos, 2,80€ por Unidad"
105,Cerdo,Filetes hígado de cerdo,Bandeja 510 g aprox.,"3,16 €",,https://prod-mercadona.imgix.net/images/28919c32a11d76b17dc8bd6c756e7b8f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7339bf1194ee51862368374658a08c65.jpg?fit=crop&h=600&w=600,"Filetes hígado de cerdo, Bandeja, 510 Gramos aprox., 3,16€ por Unidad"
106,Cerdo,Filetes lomo de cerdo grueso,Bandeja 560 g aprox.,"4,48 €",,https://prod-mercadona.imgix.net/images/da5263507468a84c1a17d586e339d0ec.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b0b06577a33e33cfd33d0b9352f3884e.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo grueso, Bandeja, 560 Gramos aprox., 4,48€ por Unidad"
107,Cerdo,Figatells de cerdo,Bandeja 460 g aprox.,"3,84 €",,https://prod-mercadona.imgix.net/images/ca67fb290ce1903106de51d3d367e896.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7b06f28dd6560d4e0e27610a4948df5e.jpg?fit=crop&h=600&w=600,"Figatells de cerdo, Bandeja, 460 Gramos aprox., 3,84€ por Unidad"
108,Cerdo,Presa de cerdo ibérico,Bandeja 330 g aprox.,"8,91 €",,https://prod-mercadona.imgix.net/images/80978942fd6f03c1e0b5308fd381238c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/304753cac518b2dc2541a49ae7f3bd72.jpg?fit=crop&h=600&w=600,"Presa de cerdo ibérico, Bandeja, 330 Gramos aprox., 8,91€ por Unidad"
109,Cerdo,Secreto de cerdo ibérico,Bandeja 250 g aprox.,"6,25 €",,https://prod-mercadona.imgix.net/images/c50d0eba61f1a8a7bb31c579e70f507d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cb0d59cef6d0a93ef9d83c07a3c0318e.jpg?fit=crop&h=600&w=600,"Secreto de cerdo ibérico, Bandeja, 250 Gramos aprox., 6,25€ por Unidad"
110,Cerdo,Medallones preparado de solomillo cerdo provenzal,Bandeja 400 g aprox.,"4,44 €",,https://prod-mercadona.imgix.net/images/e240d4c70b72866f059a6f487bfd5dc2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fb177795a5614c0731170a90435e449b.jpg?fit=crop&h=600&w=600,"Medallones preparado de solomillo cerdo provenzal, Bandeja, 400 Gramos aprox., 4,44€ por Unidad"
111,Cerdo,Pinchos de cerdo adobado sin varilla,Bandeja 510 g aprox.,"4,13 €",,https://prod-mercadona.imgix.net/images/9b5e81a60cdd34d9e9bbec77c5ce9ac0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/48a514abdd3eb781ff2bc136be82a3ea.jpg?fit=crop&h=600&w=600,"Pinchos de cerdo adobado sin varilla, Bandeja, 510 Gramos aprox., 4,13€ por Unidad"
112,Cerdo,Chuletas lomo de cerdo,Bandeja 550 g aprox.,"3,55 €",,https://prod-mercadona.imgix.net/images/ff36068397ac792cd925d25d5fa376f9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b3d8d95a35800384c13122f129ea9087.jpg?fit=crop&h=600&w=600,"Chuletas lomo de cerdo, Bandeja, 550 Gramos aprox., 3,55€ por Unidad"
113,Cerdo,Chuletas aguja de cerdo,Bandeja 750 g aprox.,"4,20 €",,https://prod-mercadona.imgix.net/images/8bc3b06ac152929a59b00d96cd98738b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a018f61a27762ce03db4b44c85bd5f0a.jpg?fit=crop&h=600&w=600,"Chuletas aguja de cerdo, Bandeja, 750 Gramos aprox., 4,20€ por Unidad"
114,Cerdo,Filetes lomo de cerdo ibérico,Bandeja 285 g aprox.,"6,67 €",,https://prod-mercadona.imgix.net/images/e8dc6b8936ad064ab48eed5f929538f8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fdc1ee16315ca3c1084dbbcf6749d43e.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo ibérico, Bandeja, 285 Gramos aprox., 6,67€ por Unidad"
115,Cerdo,Solomillo de cerdo,Paquete 550 g aprox.,"4,51 €",,https://prod-mercadona.imgix.net/images/0504638a2f1bac483d0b58a3017fb59e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/90eacbb8876b17be91d258da5ab7d06f.jpg?fit=crop&h=600&w=600,"Solomillo de cerdo, Paquete, 550 Gramos aprox., 4,51€ por Unidad"
116,Cerdo,Panceta fina sin corteza,Bandeja 500 g aprox.,"3,90 €",,https://prod-mercadona.imgix.net/images/5abffa7fb9209eaac55e48257b6c55e5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ed2f15f3d2e43af1b8219cc289f0d21d.jpg?fit=crop&h=600&w=600,"Panceta fina sin corteza, Bandeja, 500 Gramos aprox., 3,90€ por Unidad"
117,Cerdo,Filetes lomo de cerdo extra tiernos,Bandeja 520 g aprox.,"3,94 €",,https://prod-mercadona.imgix.net/images/74c74db4cfa994263ec34979be6c293b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/011728fd35ffd1bd8c3878e7107f1e3e.jpg?fit=crop&h=600&w=600,"Filetes lomo de cerdo extra tiernos, Bandeja, 520 Gramos aprox., 3,94€ por Unidad"
118,Cerdo,Lomo de cerdo trozo,Pieza 970 g aprox.,"5,04 €",,https://prod-mercadona.imgix.net/images/ab6772608c4b8e26802aa494293ea5eb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/551efc07476273dbe4f1057260032353.jpg?fit=crop&h=600&w=600,"Lomo de cerdo trozo, Pieza, 970 Gramos aprox., 5,04€ por Unidad"
119,Cerdo,Pieza cabeza lomo de cerdo,"Pieza 1,15 kg aprox.","6,21 €",,https://prod-mercadona.imgix.net/images/c39c00367e195a300e334f9de7cff9b3.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1ed6013e508236a64bd8e6fdbb2a85cf.jpg?fit=crop&h=600&w=600,"Pieza cabeza lomo de cerdo, Pieza, 1,15 Kilos aprox., 6,21€ por Unidad"
120,Cerdo,Panceta de cerdo adobada sin corteza,Bandeja 600 g aprox.,"5,16 €",,https://prod-mercadona.imgix.net/images/c890f7df4f1a0c7c4ed3bc0e1cfeaa8a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3d4bd77d8e577afa5db12134478a3b48.jpg?fit=crop&h=600&w=600,"Panceta de cerdo adobada sin corteza, Bandeja, 600 Gramos aprox., 5,16€ por Unidad"
121,Marisco,Preparado de paella y sopa Hacendado ultracongelado,Paquete 685 g escurrido,"4,10 €",,https://prod-mercadona.imgix.net/images/f6f62c8df2949dff816f73f274bfd2b6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/235c29f3416765f3774a0559b98bf234.jpg?fit=crop&h=600&w=600,"Preparado de paella y sopa Hacendado ultracongelado, Paquete, 685 Gramos escurrido, 4,10€ por Unidad"
122,Marisco,Arreglo de marisco pelado,Bandeja 450 g aprox.,"9,18 €",,https://prod-mercadona.imgix.net/images/1208024934bc936009b3c4d0c4d04473.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/249fa70abf9b8824d579d0ed58eff153.jpg?fit=crop&h=600&w=600,"Arreglo de marisco pelado, Bandeja, 450 Gramos aprox., 9,18€ por Unidad"
123,Marisco,Gambón congelado,Granel 150 g aprox.,"1,79 €",,https://prod-mercadona.imgix.net/images/8a6cce24488444736497d91a7a5ec404.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ecab4207f0cb94e84af89d7ef72aed4d.jpg?fit=crop&h=600&w=600,"Gambón congelado, Granel, 150 Gramos aprox., 1,79€ por 150 Gramos"
124,Marisco,Gambón grande congelado,Caja 2 kg,"20,90 €",,https://prod-mercadona.imgix.net/images/b47e6923e24e806e6d9f9ab381a38d52.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ecab4207f0cb94e84af89d7ef72aed4d.jpg?fit=crop&h=600&w=600,"Gambón grande congelado, Caja, 2 Kilos, 20,90€ por Unidad"
125,Marisco,Alistado mediano Hacendado ultracongelado,Caja 500 g,"22,50 €",,https://prod-mercadona.imgix.net/images/8bfb8e6d3d5fd34234f97ed8a56cfe1f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2faf1384f0172f45d7f9c3f8809b2289.jpg?fit=crop&h=600&w=600,"Alistado mediano Hacendado ultracongelado, Caja, 500 Gramos, 22,50€ por Unidad"
126,Marisco,Langostino cocido,Granel 150 g aprox.,"1,58 €",,https://prod-mercadona.imgix.net/images/503eb7e89f381ca03a139660f538c741.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/57a4f2f43abdd064a4ce2685a1c22904.jpg?fit=crop&h=600&w=600,"Langostino cocido, Granel, 150 Gramos aprox., 1,58€ por 150 Gramos"
127,Marisco,Langostino crudo Hacendado ultracongelado,Caja 600 g escurrido,"5,95 €",,https://prod-mercadona.imgix.net/images/0821a8775a46f29eb629405f682f61fb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6ad0e9ef46c75b2070e0267c6d059e82.jpg?fit=crop&h=600&w=600,"Langostino crudo Hacendado ultracongelado, Caja, 600 Gramos escurrido, 5,95€ por Unidad"
128,Marisco,Gamba blanca pequeña Hacendado congelada,Granel 150 g aprox.,"2,24 €",,https://prod-mercadona.imgix.net/images/d6160da6c73e95e6d891889c5e454ff1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/66c73ce0e31a8cd26f65fa24e36b1b7f.jpg?fit=crop&h=600&w=600,"Gamba blanca pequeña Hacendado congelada, Granel, 150 Gramos aprox., 2,24€ por 150 Gramos"
